1.33713	0.14907
0.66035	0.21057
1.36175	0.13299
0.84147	0.17054
1.12103	0.27826
1.09182	0.17249
0.77140	0.16491
1.12058	0.31552
0.88008	0.20242
1.09888	0.20673
0.90982	0.20076
1.08235	0.21589
0.92473	0.26884
0.47942	0.25213
0.86715	0.17465
0.85387	0.18558
0.63699	0.26226
0.62079	0.23801
0.94606	0.17110
1.47329	0.20175
0.78463	0.19914
0.95058	0.29372
1.12690	0.15714
0.76911	0.25045
1.56554	0.16390
0.88822	0.13002
0.76289	0.25957
1.03016	0.19480
0.90652	0.18303
2.03707	0.20993
0.59514	0.27247
0.61005	0.21040
0.95202	0.16665
0.58599	0.18954
1.32053	0.30326
0.63584	0.30091
1.11326	0.18024
1.10582	0.20742
1.19939	0.21019
1.48023	0.18063
1.33215	0.14372
0.64818	0.12865
1.15960	0.20380
0.87856	0.27076
0.70646	0.17396
0.71199	0.20214
1.05383	0.27124
0.71280	0.21840
0.99764	0.18499
2.31315	0.18297
1.16333	0.17086
0.70725	0.21913
1.19212	0.20892
1.22555	0.23470
0.80482	0.18243
0.99882	0.24691
0.63620	0.19406
1.25685	0.26637
0.52387	0.17775
1.30070	0.12235
0.71985	0.22858
0.60693	0.21123
0.96569	0.20048
0.81276	0.22393
1.09745	0.13223
0.87295	0.24958
0.66072	0.23289
1.27808	0.15435
0.80560	0.21651
2.09492	0.21911
0.45384	0.23996
1.07862	0.19819
0.76916	0.18444
1.08568	0.17771
0.70227	0.22954
0.81081	0.15518
0.85873	0.17819
1.22198	0.18301
0.73116	0.20801
1.69254	0.22601
0.93841	0.12799
0.78703	0.23144
0.56570	0.15480
0.57347	0.23920
1.12901	0.18692
1.40189	0.22238
1.07498	0.14749
0.67893	0.26046
1.21925	0.26374
3.03615	0.10646
0.81281	0.18964
0.76689	0.16922
1.23416	0.19531
0.78158	0.24323
0.96899	0.19353
0.97155	0.23640
1.18379	0.18390
0.74057	0.22883
1.36874	0.11726
0.98431	0.27643
1.56014	0.16169
0.88183	0.19762
0.88643	0.15811
0.77411	0.19052
0.58340	0.27140
1.39397	0.22466
0.99805	0.18458
0.61964	0.32490
0.94181	0.13436
2.80925	0.18928
1.58256	0.20315
0.86293	0.24169
0.45200	0.22955
1.13858	0.18911
0.87357	0.16890
0.82279	0.22172
0.85862	0.15671
0.84444	0.26527
0.24769	0.31016
1.10902	0.24481
1.04285	0.23872
1.06640	0.16201
1.05455	0.23481
0.99685	0.23783
0.74219	0.18280
0.84604	0.22460
0.70010	0.24283
1.15202	0.23890
1.25640	0.17670
3.58380	0.17275
1.11493	0.24473
0.56782	0.15356
1.21710	0.23075
0.90154	0.22084
0.59762	0.20276
1.46146	0.21088
1.31327	0.26363
1.32095	0.19777
1.03320	0.13216
1.79785	0.14544
0.73563	0.24876
0.82144	0.18400
1.09686	0.19460
0.91041	0.21644
0.69886	0.21710
1.29036	0.22403
1.02077	0.15516
0.90639	0.21898
0.86343	0.18309
1.46911	0.15826
0.79349	0.19255
1.00073	0.19454
0.53222	0.15337
1.46952	0.14600
0.86752	0.18399
0.67973	0.21001
0.79483	0.16042
1.51930	0.17973
0.71182	0.18322
1.20241	0.29217
1.02497	0.19245
0.65136	0.13091
0.88859	0.24984
0.48160	0.26688
0.84092	0.13934
0.90996	0.29429
0.88071	0.22404
0.85571	0.17402
1.16277	0.21210
1.40226	0.18734
0.73989	0.17562
0.94886	0.10757
1.00918	0.14638
0.93714	0.17278
0.79661	0.15812
0.90073	0.24384
1.02126	0.23159
0.96426	0.20472
0.55300	0.16154
1.28207	0.23117
1.14363	0.17138
1.20572	0.18682
0.98425	0.14972
0.51246	0.22970
0.95554	0.21472
1.07366	0.18083
0.81036	0.19810
0.71811	0.22463
1.00192	0.19785
1.79374	0.23846
0.73755	0.17738
1.03901	0.19469
0.91879	0.27014
1.07143	0.22072
0.88598	0.21950
0.57668	0.17209
0.94384	0.12205
1.69015	0.12694
2.29675	0.14966
1.61491	0.22473
1.60968	0.13604
1.25057	0.24246
0.71165	0.23651
1.04182	0.19257
1.69203	0.12877
0.77957	0.21412
0.71524	0.26298
0.86566	0.29704
0.41052	0.22468
2.85555	0.18412
0.63622	0.22868
0.75378	0.19480
0.86542	0.16253
0.83780	0.23393
0.66513	0.15457
0.48258	0.24663
1.38384	0.22359
0.55186	0.21380
1.48546	0.23997
2.22572	0.17134
0.81719	0.17995
1.21113	0.12896
1.55182	0.21517
0.78405	0.11109
0.89798	0.19353
0.65112	0.15570
0.96707	0.15584
1.30043	0.20059
1.27749	0.20812
0.36031	0.23086
0.73909	0.29098
0.95624	0.18878
1.22921	0.24082
0.80577	0.19351
1.29569	0.17687
0.47492	0.24451
1.20918	0.30305
0.80911	0.19231
0.99521	0.15577
1.18123	0.26643
0.86431	0.21893
1.33206	0.15143
2.06047	0.17325
0.36369	0.25412
0.97141	0.23025
1.23661	0.15751
0.69689	0.20174
0.89319	0.16557
0.78861	0.26238
1.58795	0.21919
0.61048	0.28338
0.77805	0.22147
1.44289	0.16826
0.66454	0.16366
0.68974	0.23568
0.75831	0.15639
0.66915	0.27350
1.39426	0.15199
0.78236	0.20092
2.27691	0.14657
0.78308	0.24591
0.57996	0.25731
0.66658	0.19901
1.06015	0.17522
1.50267	0.23504
0.38035	0.26846
1.12400	0.25398
1.12079	0.14147
0.95650	0.17191
2.48345	0.15747
1.41695	0.16799
1.55398	0.21674
0.95968	0.17978
0.76592	0.17662
0.70436	0.15907
0.96358	0.13853
0.91792	0.24627
1.11334	0.10777
0.79966	0.20162
2.62973	0.18824
0.67266	0.22887
0.88861	0.15049
1.25284	0.17422
0.48453	0.18267
1.29820	0.17588
1.36088	0.11779
1.03949	0.19843
1.59396	0.20058
1.19475	0.20487
1.57651	0.22223
0.64540	0.22572
1.12944	0.17149
0.62064	0.12570
0.73059	0.26611
0.92657	0.20271
1.07104	0.12128
0.71880	0.22105
1.15173	0.17710
0.55635	0.20884
1.44837	0.16478
0.67656	0.22035
0.88869	0.21435
0.86039	0.13566
0.84196	0.21471
0.81477	0.28008
1.60302	0.15976
0.79905	0.23118
1.04520	0.15392
1.59320	0.20197
1.55103	0.27536
0.80880	0.20363
0.83679	0.15494
1.06242	0.15297
1.11066	0.24010
0.70773	0.17664
1.09928	0.14736
0.58174	0.16401
1.21350	0.18295
1.15520	0.18659
1.81746	0.14386
1.38353	0.22744
1.07449	0.20402
0.61984	0.20047
1.00728	0.18582
0.72784	0.16576
0.95472	0.24691
1.05705	0.19394
0.89954	0.21576
0.59838	0.13370
0.95361	0.15937
0.95393	0.32233
1.29277	0.07103
0.93786	0.21371
0.83539	0.21206
0.97042	0.13753
0.63367	0.17224
0.84214	0.15877
0.81649	0.22587
0.64580	0.23256
1.61238	0.26471
1.20733	0.13806
0.73177	0.25495
1.01581	0.26244
1.29881	0.24428
0.77014	0.16750
0.62550	0.13084
0.94594	0.22946
0.79982	0.26641
0.94575	0.20860
1.99968	0.25067
0.64588	0.18728
1.12301	0.23898
0.85746	0.18150
0.95624	0.18491
0.70479	0.19605
0.70788	0.18183
0.88844	0.27230
1.69727	0.12246
0.96645	0.27700
1.65846	0.21710
0.76605	0.18940
0.59341	0.24571
0.52679	0.26663
1.35653	0.14249
0.58393	0.24633
0.81237	0.32891
1.34278	0.15034
0.86737	0.16515
0.79738	0.19956
1.81839	0.12733
1.03786	0.16064
0.52214	0.20740
1.10757	0.15254
0.97764	0.13944
0.61317	0.26614
2.38585	0.13245
1.26851	0.27311
0.95595	0.19244
1.51624	0.10133
1.03543	0.15766
1.22778	0.14443
1.42313	0.14749
0.64533	0.33413
0.81973	0.17982
0.43610	0.26522
0.75783	0.26749
1.12430	0.16718
1.16350	0.18403
0.52750	0.18162
2.02427	0.13404
0.78651	0.23478
0.74421	0.27118
0.79887	0.13327
1.50876	0.19488
0.98565	0.25611
1.50680	0.21414
1.30299	0.21441
0.43706	0.26173
0.69658	0.15161
0.76070	0.20183
0.69418	0.26962
0.68293	0.20494
0.86944	0.24586
0.73300	0.19660
0.56643	0.22711
1.26380	0.17992
0.76410	0.13163
1.13798	0.24540
1.35770	0.26823
1.52703	0.22943
1.01498	0.18522
0.89177	0.13753
0.96491	0.21308
0.81228	0.25578
1.38309	0.26125
0.63944	0.21411
1.63522	0.14972
1.49437	0.14057
0.83825	0.17182
2.20474	0.21758
1.26215	0.17593
1.00933	0.17140
1.31035	0.25246
1.79711	0.26790
0.78885	0.17438
0.63912	0.20986
1.05429	0.24256
1.52900	0.24449
1.06657	0.18753
1.32557	0.15051
0.89545	0.25059
1.68065	0.21153
0.75014	0.14701
0.88956	0.12760
0.77367	0.22212
0.89347	0.25666
0.83598	0.19942
1.06625	0.21705
0.99609	0.12245
0.94763	0.20484
0.79234	0.23311
1.09477	0.19059
1.25431	0.19826
0.29646	0.25396
0.91211	0.17239
0.87921	0.22926
1.37128	0.21524
0.91899	0.23061
0.78121	0.22009
1.06376	0.25490
0.66720	0.20913
1.35083	0.21179
1.34756	0.24213
0.79939	0.27226
0.83876	0.16233
0.99604	0.21854
0.90192	0.25216
0.90907	0.15594
0.71269	0.22186
1.65879	0.18822
0.88093	0.20978
0.40487	0.28749
1.08724	0.24433
1.69770	0.22172
0.63551	0.27581
1.45360	0.23078
1.04437	0.23485
0.51546	0.21612
0.92003	0.21459
0.46766	0.25360
0.92557	0.20951
1.00120	0.15064
0.92385	0.21662
1.50201	0.12904
0.57597	0.20333
0.79723	0.19701
1.08679	0.23942
1.02980	0.21449
1.20530	0.17164
1.54023	0.28662
0.84544	0.26615
1.85571	0.19729
0.76261	0.18495
0.91445	0.14799
0.92050	0.19397
1.19752	0.23378
0.88731	0.29304
0.88245	0.24029
0.55686	0.23032
1.06989	0.21462
1.35540	0.18340
1.03811	0.20090
1.04621	0.16416
0.58151	0.16096
0.38940	0.18100
1.25354	0.17679
1.33627	0.24557
1.79943	0.18419
1.54497	0.18985
1.60247	0.13366
1.09594	0.18748
1.43673	0.14730
0.72460	0.16551
0.93172	0.13703
1.06493	0.19089
0.52027	0.25637
1.82982	0.20922
1.02992	0.24513
0.96802	0.23182
1.05360	0.22185
1.51183	0.12234
0.97102	0.13994
1.59626	0.27996
1.56422	0.16027
0.72563	0.15611
0.91854	0.29209
0.73917	0.20567
0.95669	0.15192
1.35265	0.18047
0.57805	0.20247
0.83778	0.17805
1.39415	0.08093
0.84782	0.21768
0.71069	0.19167
0.67563	0.27292
1.18187	0.19392
0.71195	0.23967
0.95942	0.18568
1.23728	0.19497
0.78165	0.23807
0.76025	0.10594
0.80561	0.15871
0.94208	0.22328
1.08817	0.18355
1.47224	0.22130
1.19338	0.22436
0.98276	0.17496
0.82877	0.15805
1.28869	0.14503
1.98382	0.18912
0.63795	0.21177
0.75250	0.14458
1.29606	0.23138
1.54189	0.10219
0.67612	0.18439
1.34841	0.23690
0.81863	0.23091
0.68223	0.16448
1.03753	0.22298
0.96045	0.20864
2.00674	0.13297
0.90699	0.18276
1.14569	0.21744
0.95520	0.16901
0.40240	0.24208
0.73080	0.23587
0.87887	0.13721
1.04839	0.19667
0.56006	0.13803
2.84680	0.18495
1.10914	0.24681
0.77641	0.26332
0.78933	0.20113
0.64974	0.13008
1.28509	0.20274
0.69346	0.20581
0.70311	0.22462
0.99543	0.28393
1.32543	0.18531
0.82412	0.13839
0.73619	0.22174
1.23364	0.16585
1.04602	0.20258
1.37198	0.28123
0.59906	0.23110
1.05832	0.14583
0.90937	0.15688
1.12234	0.31276
0.81399	0.16648
1.50136	0.20954
0.73553	0.17124
0.79183	0.22109
1.01732	0.22313
0.91365	0.21905
1.25466	0.18772
0.95739	0.14511
0.88941	0.24845
1.27448	0.14910
0.78612	0.13577
0.63255	0.20651
0.97683	0.17967
0.56116	0.19626
1.17374	0.32885
0.95809	0.17054
1.28912	0.19807
1.64020	0.19557
0.59842	0.23733
1.10742	0.14833
0.91907	0.21764
0.69787	0.27176
1.81309	0.15133
0.91243	0.15937
0.94863	0.23645
0.89411	0.19522
0.89252	0.16002
0.98736	0.16811
0.99956	0.19690
1.10880	0.13942
1.99793	0.12833
1.15220	0.21866
1.04071	0.13429
2.04258	0.19655
1.91275	0.13637
1.11608	0.21745
1.03785	0.24732
0.55117	0.12545
0.77577	0.19451
1.26467	0.19697
0.86773	0.17414
1.81407	0.13704
1.00842	0.30237
1.46340	0.17954
0.83864	0.16538
0.52614	0.16822
1.74232	0.13308
0.77600	0.16011
0.58898	0.30199
0.41458	0.18905
1.30785	0.15721
1.05436	0.17590
0.54222	0.35837
0.86910	0.16190
0.66886	0.27849
1.77957	0.24718
1.19945	0.21486
1.14037	0.17181
1.10794	0.15985
1.07199	0.17399
1.15887	0.21296
